Index,Date,Time,[uSec],TagID/BPM,Freq [MHz],Codeset,Antenna,Gain,RSSI
236,8/30/2024,13:38:07,290955,47,166.38,Lotek6M,Antenna 3,75,54
237,8/30/2024,13:38:16,527184,47,166.38,Lotek6M,Antenna 3,75,57
238,8/30/2024,13:38:17,9563,999,166.38,Lotek6M,Antenna 3,75,73
239,8/30/2024,13:38:18,292832,999,166.38,Lotek6M,Antenna 3,75,81
240,8/30/2024,13:38:19,86587,999,166.38,Lotek6M,Antenna 3,75,39
241,8/30/2024,13:38:19,844181,999,166.38,Lotek6M,Antenna 3,75,53
242,8/30/2024,13:38:28,546336,999,166.38,Lotek6M,Antenna 3,75,83
243,8/30/2024,13:38:29,614016,999,166.38,Lotek6M,Antenna 3,75,77
244,8/30/2024,13:38:29,915355,999,166.38,Lotek6M,Antenna 3,75,53
245,8/30/2024,13:38:30,882043,999,166.38,Lotek6M,Antenna 3,75,74
246,8/30/2024,13:38:32,197979,999,166.38,Lotek6M,Antenna 3,75,82
247,8/30/2024,13:38:40,810491,999,166.38,Lotek6M,Antenna 3,75,46
248,8/30/2024,13:38:41,559787,999,166.38,Lotek6M,Antenna 3,75,69
249,8/30/2024,13:38:42,43893,999,166.38,Lotek6M,Antenna 3,75,71
250,8/30/2024,13:38:43,43536,999,166.38,Lotek6M,Antenna 3,75,72
251,8/30/2024,13:38:43,618885,999,166.38,Lotek6M,Antenna 3,75,79
252,8/30/2024,13:38:44,260507,999,166.38,Lotek6M,Antenna 3,75,87
253,8/30/2024,13:38:44,561856,999,166.38,Lotek6M,Antenna 3,75,53
254,8/30/2024,13:38:45,855029,999,166.38,Lotek6M,Antenna 3,75,60
255,8/30/2024,13:38:46,687813,999,166.38,Lotek6M,Antenna 3,75,80
256,8/30/2024,13:38:48,744709,999,166.38,Lotek6M,Antenna 3,75,89
257,8/30/2024,13:38:49,446176,999,166.38,Lotek6M,Antenna 3,75,87
258,8/30/2024,13:38:51,480640,999,166.38,Lotek6M,Antenna 3,75,75
259,8/30/2024,13:38:51,665456,999,166.38,Lotek6M,Antenna 3,75,54
260,8/30/2024,13:38:51,939253,999,166.38,Lotek6M,Antenna 3,75,77
261,8/30/2024,13:38:52,381152,999,166.38,Lotek6M,Antenna 3,75,80
262,8/30/2024,13:38:53,324027,999,166.38,Lotek6M,Antenna 3,75,71
263,8/30/2024,13:38:54,82944,999,166.38,Lotek6M,Antenna 3,75,57
264,8/30/2024,13:38:58,208405,999,166.38,Lotek6M,Antenna 3,75,86
265,8/30/2024,13:38:59,426192,999,166.38,Lotek6M,Antenna 3,75,79
266,8/30/2024,13:38:59,711045,999,166.38,Lotek6M,Antenna 3,75,46
267,8/30/2024,13:38:59,891691,999,166.38,Lotek6M,Antenna 3,75,90
268,8/30/2024,13:39:00,52395,999,166.38,Lotek6M,Antenna 3,75,67
269,8/30/2024,13:39:00,210309,999,166.38,Lotek6M,Antenna 3,75,70
270,8/30/2024,13:39:00,337125,999,166.38,Lotek6M,Antenna 3,75,51
271,8/30/2024,13:39:01,667723,999,166.38,Lotek6M,Antenna 3,75,84
272,8/30/2024,13:39:10,70000,999,166.38,Lotek6M,Antenna 3,75,89
273,8/30/2024,13:39:10,330043,999,166.38,Lotek6M,Antenna 3,75,62
274,8/30/2024,13:39:11,780357,999,166.38,Lotek6M,Antenna 3,75,79
275,8/30/2024,13:39:14,104656,999,166.38,Lotek6M,Antenna 3,75,85
276,8/30/2024,13:39:14,356629,999,166.38,Lotek6M,Antenna 3,75,55
277,8/30/2024,13:39:14,896347,999,166.38,Lotek6M,Antenna 3,75,77
278,8/30/2024,13:39:15,979568,999,166.38,Lotek6M,Antenna 3,75,83
279,8/30/2024,13:39:18,422608,999,166.38,Lotek6M,Antenna 3,75,83
280,8/30/2024,13:39:18,689483,999,166.38,Lotek6M,Antenna 3,75,83
281,8/30/2024,13:39:19,864704,999,166.38,Lotek6M,Antenna 3,75,80
282,8/30/2024,13:39:21,581307,999,166.38,Lotek6M,Antenna 3,75,77
